,order_id,tracking_number,date_creation,date_shipping,shipper,history,Shipping_Status,Expected_Arrival,Arrival_Status
67,34045843,2150839725,2023-10-25,2023-10-25,DHL,"[('2023-10-25', 'Shipment picked up'), ('2023-10-25', 'Processed at belfast-united kingdom'), ('2023-10-25', 'Shipment is in transit to destination'), ('2023-10-25', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-25', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-26', 'Processed at east midlands-united kingdom'), ('2023-10-26', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-26', 'Arrived at dhl sort facility  vitoria-spain'), ('2023-10-26', 'Processed at vitoria-spain'), ('2023-10-26', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-10-26', 'Arrived at dhl sort facility  sevilla-spain'), ('2023-10-26', 'Shipment has departed from a dhl facility sevilla-spain'), ('2023-10-26', 'Arrived at dhl delivery facility  malaga-spain'), ('2023-10-26', 'Shipment is out with courier for delivery'), ('2023-10-27', 'Delivered')]",Shipped On Time,2023-10-27,On Time
68,34048597,1Z0438R96899443324,2023-10-25,2023-10-25,UPS,"[('2023-10-25', 'Shipper created a label, ups has not received the package yet. '), ('2023-10-25', 'Collection scan '), ('2023-10-25', 'Origin scan'), ('2023-10-26', 'Departed from facility'), ('2023-10-26', 'Arrived at facility'), ('2023-10-26', 'Processing at ups facility'), ('2023-10-26', 'Out for delivery today'), ('2023-10-26', 'Delivered ')]",Shipped On Time,2023-10-27,On Time
69,34048609,5100296003,2023-10-25,2023-10-25,DHL,"[('2023-10-25', 'Shipment picked up'), ('2023-10-25', 'Processed at belfast-united kingdom'), ('2023-10-25', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-25', 'Processed at dublin-ireland, republic of'), ('2023-10-25', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-26', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-26', 'Processed at leipzig-germany'), ('2023-10-26', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-26', 'Arrived at dhl sort facility  lyon-france'), ('2023-10-26', 'Shipment is on hold'), ('2023-10-26', 'Processed at lyon-france'), ('2023-10-26', 'Shipment has departed from a dhl facility lyon-france'), ('2023-10-26', 'Arrived at dhl delivery facility  lyon-france'), ('2023-10-26', 'Shipment is out with courier for delivery'), ('2023-10-26', 'Delivery attempt could not be completed'), ('2023-10-26', 'Shipment is scheduled for delivery'), ('2023-10-27', 'Shipment is out with courier for delivery'), ('2023-10-27', 'Awaiting collection by the consignee'), ('2023-10-27', 'Delivered')]",Shipped On Time,2023-10-27,On Time
70,34051158,1Z0438R96897910733,2023-10-25,2023-10-25,UPS,"[('2023-10-25', 'Shipper created a label, ups has not received the package yet. '), ('2023-10-25', 'Collection scan '), ('2023-10-25', 'Origin scan'), ('2023-10-25', 'Departed from facility'), ('2023-10-25', 'Arrived at facility'), ('2023-10-26', 'Departed from facility'), ('2023-10-26', 'Arrived at facility'), ('2023-10-26', 'Processing at ups facility'), ('2023-10-26', 'Out for delivery today'), ('2023-10-26', 'Delivered ')]",Shipped On Time,2023-10-30,On Time
71,34051993,5882102262,2023-10-25,2023-10-26,DHL,"[('2023-10-26', 'Shipment picked up'), ('2023-10-26', 'Processed at belfast-united kingdom'), ('2023-10-26', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-26', 'Processed at dublin-ireland, republic of'), ('2023-10-26', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-27', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-27', 'Processed at leipzig-germany'), ('2023-10-27', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-27', 'Arrived at dhl sort facility  lyon-france'), ('2023-10-27', 'Processed at lyon-france'), ('2023-10-27', 'Shipment has departed from a dhl facility lyon-france'), ('2023-10-27', 'Arrived at dhl delivery facility  lyon-france'), ('2023-10-27', 'Shipment is out with courier for delivery'), ('2023-10-27', 'Delivered')]",Shipped On Time,2023-10-30,On Time
72,34052003,1418369573,2023-10-25,2023-10-26,DHL,"[('2023-10-26', 'Shipment picked up'), ('2023-10-26', 'Processed at belfast-united kingdom'), ('2023-10-26', 'Shipment is in transit to destination'), ('2023-10-26', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-26', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-26', 'Shipment is in transit to destination'), ('2023-10-27', 'Arrived at dhl sort facility  brussels-belgium'), ('2023-10-27', 'Processed at brussels-belgium'), ('2023-10-27', 'Shipment has departed from a dhl facility brussels-belgium'), ('2023-10-27', 'Shipment is in transit to destination'), ('2023-10-27', 'Shipment has departed from a dhl facility basel-switzerland'), ('2023-10-27', 'Arrived at dhl sort facility  mulhouse-france'), ('2023-10-27', 'Shipment is out with courier for delivery'), ('2023-10-27', 'Awaiting collection by the consignee'), ('2023-10-28', 'Awaiting collection by the consignee'), ('2023-10-28', 'Delivered')]",Shipped On Time,2023-10-30,On Time
73,34074358,4123943132,2023-10-26,2023-10-26,DHL,"[('2023-10-26', 'Shipment picked up'), ('2023-10-26', 'Processed at belfast-united kingdom'), ('2023-10-26', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-26', 'Shipment is in transit to destination'), ('2023-10-26', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-27', 'Processed at east midlands-united kingdom'), ('2023-10-27', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-27', 'Arrived at dhl sort facility  vitoria-spain'), ('2023-10-27', 'Processed at vitoria-spain'), ('2023-10-27', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-10-27', 'Arrived at dhl sort facility  sevilla-spain'), ('2023-10-27', 'Shipment is out with courier for delivery'), ('2023-10-27', 'Delivered')]",Shipped On Time,2023-10-30,On Time
74,34082441,1Z0438R96896696950,2023-10-26,2023-10-26,UPS,"[('2023-10-26', 'Shipper created a label, ups has not received the package yet. '), ('2023-10-26', 'Collection scan '), ('2023-10-26', 'Origin scan'), ('2023-10-26', 'Departed from facility'), ('2023-10-26', 'Arrived at facility'), ('2023-10-27', 'Departed from facility'), ('2023-10-27', 'Arrived at facility'), ('2023-10-27', 'Processing at ups facility'), ('2023-10-27', 'Out for delivery today'), ('2023-10-27', 'We tried to deliver to the business, but it was closed. a second attempt will be made the next business day.'), ('2023-10-30', 'Processing at ups facility'), ('2023-10-30', 'Out for delivery today'), ('2023-10-30', 'Delivered ')]",Shipped On Time,2023-10-31,On Time
75,34098521,6970527782,2023-10-26,2023-10-27,DHL,"[('2023-10-27', 'Shipment picked up'), ('2023-10-27', 'Processed at belfast-united kingdom'), ('2023-10-27', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-27', 'Processed at dublin-ireland, republic of'), ('2023-10-27', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-28', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-28', 'Processed at leipzig-germany'), ('2023-10-28', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-28', 'Processed at barcelona-spain'), ('2023-10-28', 'Arrived at dhl sort facility  barcelona-spain'), ('2023-10-30', 'Shipment has departed from a dhl facility barcelona-spain'), ('2023-10-30', 'Arrived at dhl delivery facility  barcelona-spain'), ('2023-10-30', 'Shipment is out with courier for delivery'), ('2023-10-30', 'Delivery attempted but no response at consignee address'), ('2023-10-31', 'Shipment is out with courier for delivery'), ('2023-10-31', 'Delivered')]",Shipped On Time,2023-10-31,On Time
76,34115111,6099764403,2023-10-27,2023-10-27,DHL,"[('2023-10-30', 'Shipment picked up'), ('2023-10-30', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-30', 'Processed at belfast-united kingdom'), ('2023-10-30', 'Processed at dublin-ireland, republic of'), ('2023-10-30', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-31', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-31', 'Processed at leipzig-germany'), ('2023-10-31', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-31', 'Shipment is in transit to destination'), ('2023-10-31', 'Shipment has departed from a dhl facility lyon-france'), ('2023-10-31', 'Shipment has departed from a dhl facility toulouse-france'), ('2023-10-31', 'Shipment is in transit to destination'), ('2023-10-31', 'Arrived at dhl sort facility  toulouse-france'), ('2023-10-31', 'Processed at toulouse-france'), ('2023-10-31', 'Shipment is out with courier for delivery'), ('2023-10-31', 'Delivered')]",Shipped On Time,2023-11-01,On Time
77,34116790,6574389474,2023-10-27,2023-10-30,DHL,"[('2023-10-30', 'Shipment picked up'), ('2023-10-30', 'Processed at belfast-united kingdom'), ('2023-10-30', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-30', 'Processed at dublin-ireland, republic of'), ('2023-10-30', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-31', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-31', 'Processed at leipzig-germany'), ('2023-10-31', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-31', 'Arrived at dhl sort facility  frankfurt-germany'), ('2023-10-31', 'Processed at frankfurt-germany'), ('2023-10-31', 'Shipment has departed from a dhl facility frankfurt-germany'), ('2023-10-31', 'Arrived at dhl delivery facility  mannheim-germany'), ('2023-10-31', 'Processed at mannheim-germany'), ('2023-10-31', 'Shipment is out with courier for delivery'), ('2023-10-31', 'Delivered')]",Delayed,2023-11-01,On Time
78,34119761,6307352472,2023-10-27,2023-10-30,DHL,"[('2023-10-30', 'Shipment picked up'), ('2023-10-30', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-30', 'Processed at belfast-united kingdom'), ('2023-10-30', 'Processed at dublin-ireland, republic of'), ('2023-10-30', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-31', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-31', 'Processed at leipzig-germany'), ('2023-10-31', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-31', 'Arrived at dhl sort facility  athens-greece'), ('2023-10-31', 'Processed at athens-greece'), ('2023-10-31', 'Shipment is scheduled for delivery'), ('2023-10-31', 'Forwarded to a third party agent'), ('2023-11-01', 'Awaiting collection by the consignee'), ('2023-11-01', 'Delivered')]",Delayed,2023-11-01,On Time
79,34121462,1Z0438R96891830232,2023-10-27,2023-10-30,UPS,"[('2023-10-30', 'Shipper created a label, ups has not received the package yet. '), ('2023-10-30', 'Collection scan '), ('2023-10-30', 'Origin scan'), ('2023-10-30', 'Departed from facility'), ('2023-10-30', 'Arrived at facility'), ('2023-10-31', 'Departed from facility'), ('2023-10-31', 'Arrived at facility'), ('2023-10-31', 'Processing at ups facility'), ('2023-10-31', 'Out for delivery today'), ('2023-10-31', 'Delivered ')]",Delayed,2023-11-01,On Time
80,34123412,6307355574,2023-10-27,2023-10-30,DHL,"[('2023-10-30', 'Shipment picked up'), ('2023-10-30', 'Shipment is on hold'), ('2023-10-30', 'Processed at belfast-united kingdom'), ('2023-10-30', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-30', 'Shipment is in transit to destination'), ('2023-10-30', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-31', 'Processed at east midlands-united kingdom'), ('2023-10-31', 'Shipment is on hold'), ('2023-10-31', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-31', 'Arrived at dhl sort facility  brussels-belgium'), ('2023-10-31', 'Processed at brussels-belgium'), ('2023-10-31', 'Shipment has departed from a dhl facility brussels-belgium'), ('2023-10-31', 'Arrived at dhl sort facility  marseille-france'), ('2023-10-31', 'Processed at marseille-france'), ('2023-10-31', 'Shipment has departed from a dhl facility marseille-france'), ('2023-10-31', 'Arrived at dhl delivery facility  marseille-france'), ('2023-10-31', 'Scheduled to depart on the next planned movement'), ('2023-11-02', 'Shipment is out with courier for delivery'), ('2023-11-02', 'Delivered')]",Delayed,2023-11-01,Late
81,34124804,6307353953,2023-10-27,2023-10-30,DHL,"[('2023-10-30', 'Shipment picked up'), ('2023-10-30', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-30', 'Processed at belfast-united kingdom'), ('2023-10-30', 'Processed at dublin-ireland, republic of'), ('2023-10-30', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-31', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-31', 'Processed at leipzig-germany'), ('2023-11-01', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-11-01', 'Arrived at dhl sort facility  barcelona-spain'), ('2023-11-02', 'Shipment is scheduled for delivery'), ('2023-11-03', 'Shipment is out with courier for delivery'), ('2023-11-03', 'Delivery attempt could not be completed'), ('2023-11-06', 'Shipment is out with courier for delivery'), ('2023-11-06', 'Delivered')]",Delayed,2023-11-01,Late
82,34126067,6574386582,2023-10-27,2023-10-30,DHL,"[('2023-10-30', 'Shipment picked up'), ('2023-10-30', 'Processed at belfast-united kingdom'), ('2023-10-30', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-30', 'Shipment is in transit to destination'), ('2023-10-30', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-31', 'Processed at east midlands-united kingdom'), ('2023-10-31', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-31', 'Arrived at dhl sort facility  paris-france'), ('2023-10-31', 'Processed at paris-france'), ('2023-10-31', 'Shipment has departed from a dhl facility paris-france'), ('2023-10-31', 'Arrived at dhl delivery facility  paris-france'), ('2023-10-31', 'Shipment is out with courier for delivery'), ('2023-10-31', 'Delivered')]",Delayed,2023-11-01,On Time
83,34135250,8256931351,2023-10-28,2023-10-30,DHL,"[('2023-10-30', 'Shipment picked up'), ('2023-10-30', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-30', 'Processed at belfast-united kingdom'), ('2023-10-30', 'Processed at dublin-ireland, republic of'), ('2023-10-30', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-31', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-31', 'Processed at leipzig-germany'), ('2023-10-31', 'Shipment is on hold'), ('2023-10-31', 'Processed at leipzig-germany'), ('2023-11-01', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-11-01', 'Shipment is in transit to destination'), ('2023-11-01', 'Shipment has departed from a dhl facility lyon-france'), ('2023-11-02', 'Arrived at dhl sort facility  toulouse-france'), ('2023-11-02', 'Shipment is out with courier for delivery'), ('2023-11-02', 'Delivered')]",Delayed,2023-11-01,Late
84,34139167,6574388192,2023-10-28,2023-10-30,DHL,"[('2023-10-30', 'Shipment picked up'), ('2023-10-30', 'Processed at belfast-united kingdom'), ('2023-10-30', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-30', 'Processed at dublin-ireland, republic of'), ('2023-10-30', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-31', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-31', 'Processed at leipzig-germany'), ('2023-10-31', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-31', 'Arrived at dhl delivery facility  ulm-germany'), ('2023-10-31', 'Shipment is out with courier for delivery'), ('2023-10-31', 'Delivered')]",Delayed,2023-11-01,On Time
85,34140465,2911496464,2023-10-28,2023-10-30,DHL,"[('2023-10-30', 'Shipment picked up'), ('2023-10-30', 'Processed at belfast-united kingdom'), ('2023-10-30', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-30', 'Processed at dublin-ireland, republic of'), ('2023-10-30', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-31', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-31', 'Processed at leipzig-germany'), ('2023-10-31', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-31', 'Processed at frankfurt-germany'), ('2023-10-31', 'Shipment has departed from a dhl facility frankfurt-germany'), ('2023-10-31', 'Arrived at dhl sort facility  frankfurt-germany'), ('2023-10-31', 'Shipment is out with courier for delivery'), ('2023-10-31', 'Delivered')]",Delayed,2023-11-01,On Time
86,34143985,6574292502,2023-10-28,2023-10-30,DHL,"[('2023-10-30', 'Shipment picked up'), ('2023-10-30', 'Processed at belfast-united kingdom'), ('2023-10-30', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-30', 'Shipment is in transit to destination'), ('2023-10-30', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-31', 'Processed at east midlands-united kingdom'), ('2023-10-31', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-31', 'Arrived at dhl sort facility  brussels-belgium'), ('2023-10-31', 'Processed at brussels-belgium'), ('2023-10-31', 'Shipment has departed from a dhl facility brussels-belgium'), ('2023-10-31', 'Arrived at dhl delivery facility  brussels-belgium'), ('2023-10-31', 'Shipment is out with courier for delivery'), ('2023-10-31', 'Delivered')]",Delayed,2023-11-01,On Time
87,34155065,2460213453,2023-10-28,2023-10-30,DHL,"[('2023-10-30', 'Shipment picked up'), ('2023-10-30', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-30', 'Processed at belfast-united kingdom'), ('2023-10-30', 'Processed at dublin-ireland, republic of'), ('2023-10-30', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-31', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-31', 'Processed at leipzig-germany'), ('2023-10-31', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-31', 'Arrived at dhl sort facility  frankfurt-germany'), ('2023-10-31', 'Processed at frankfurt-germany'), ('2023-10-31', 'Shipment has departed from a dhl facility frankfurt-germany'), ('2023-10-31', 'Arrived at dhl delivery facility  mannheim-germany'), ('2023-10-31', 'Processed at mannheim-germany'), ('2023-10-31', 'Shipment is out with courier for delivery'), ('2023-10-31', 'Delivered')]",Delayed,2023-11-01,On Time
88,34156426,6931481071,2023-10-28,2023-10-30,DHL,"[('2023-10-30', 'Shipment Information Recieved')]",Delayed,2023-11-01,Not Arrived
89,34197996,5271896081,2023-10-30,2023-10-30,DHL,"[('2023-10-30', 'Shipment picked up'), ('2023-10-30', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-30', 'Processed at belfast-united kingdom'), ('2023-10-30', 'Processed at dublin-ireland, republic of'), ('2023-10-30', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-31', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-31', 'Processed at leipzig-germany'), ('2023-10-31', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-31', 'Arrived at dhl delivery facility  berlin-germany'), ('2023-10-31', 'Processed at berlin-germany'), ('2023-10-31', 'Shipment is out with courier for delivery'), ('2023-10-31', 'Delivered')]",Shipped On Time,2023-11-01,On Time
90,34199883,2570294941,2023-10-30,2023-10-30,DHL,"[('2023-10-30', 'Shipment picked up'), ('2023-10-30', 'Processed at belfast-united kingdom'), ('2023-10-30', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-30', 'Shipment is in transit to destination'), ('2023-10-30', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-10-31', 'Processed at east midlands-united kingdom'), ('2023-10-31', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-10-31', 'Arrived at dhl sort facility  madrid-spain'), ('2023-10-31', 'Shipment has departed from a dhl facility madrid-spain'), ('2023-10-31', 'Processed at madrid-spain'), ('2023-10-31', 'Forwarded to a third party agent'), ('2023-11-02', 'Arrived at dhl delivery facility  madrid-spain'), ('2023-11-02', 'Shipment is out with courier for delivery'), ('2023-11-02', 'Delivered')]",Shipped On Time,2023-11-02,On Time
91,34214960,3343869270,2023-10-30,2023-10-31,DHL,"[('2023-10-31', 'Shipment picked up'), ('2023-10-31', 'Processed at belfast-united kingdom'), ('2023-10-31', 'Shipment is in transit to destination'), ('2023-10-31', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-31', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-11-01', 'Processed at east midlands-united kingdom'), ('2023-11-01', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-11-01', 'Arrived at dhl sort facility  vitoria-spain'), ('2023-11-01', 'Processed at vitoria-spain'), ('2023-11-01', 'Shipment is on hold'), ('2023-11-02', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-11-02', 'Arrived at dhl sort facility  santiago de compostela-spain'), ('2023-11-02', 'Shipment is out with courier for delivery'), ('2023-11-02', 'Delivered')]",Shipped On Time,2023-11-02,On Time
92,34216177,9879502846,2023-10-30,2023-10-31,DHL,"[('2023-10-31', 'Shipment picked up'), ('2023-10-31', 'Processed at belfast-united kingdom'), ('2023-10-31', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-31', 'Shipment is in transit to destination'), ('2023-10-31', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-11-01', 'Processed at east midlands-united kingdom'), ('2023-11-01', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-11-01', 'Arrived at dhl sort facility  madrid-spain'), ('2023-11-01', 'Processed at madrid-spain'), ('2023-11-02', 'Shipment is out with courier for delivery'), ('2023-11-02', 'Delivered')]",Shipped On Time,2023-11-02,On Time
93,34216445,3343889404,2023-10-30,2023-10-31,DHL,"[('2023-10-31', 'Shipment picked up'), ('2023-10-31', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-31', 'Processed at belfast-united kingdom'), ('2023-10-31', 'Processed at dublin-ireland, republic of'), ('2023-10-31', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-11-01', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-11-01', 'Processed at leipzig-germany'), ('2023-11-01', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-11-01', 'Arrived at dhl sort facility  barcelona-spain'), ('2023-11-01', 'Shipment has departed from a dhl facility barcelona-spain'), ('2023-11-01', 'Processed at barcelona-spain'), ('2023-11-02', 'Arrived at dhl delivery facility  barcelona-spain'), ('2023-11-02', 'Processed at barcelona-spain'), ('2023-11-02', 'Shipment is out with courier for delivery'), ('2023-11-02', 'Awaiting collection by the consignee'), ('2023-11-02', 'Delivered')]",Shipped On Time,2023-11-02,On Time
94,34216588,9879500853,2023-10-30,2023-10-31,DHL,"[('2023-10-31', 'Shipment picked up'), ('2023-10-31', 'Processed at belfast-united kingdom'), ('2023-10-31', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-31', 'Processed at dublin-ireland, republic of'), ('2023-10-31', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-11-01', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-11-01', 'Processed at leipzig-germany'), ('2023-11-01', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-11-02', 'Arrived at dhl delivery facility  nuernberg-germany'), ('2023-11-02', 'Shipment is out with courier for delivery'), ('2023-11-02', 'Delivered')]",Shipped On Time,2023-11-02,On Time
95,34216781,3343890465,2023-10-30,2023-10-31,DHL,"[('2023-10-31', 'Shipment picked up'), ('2023-10-31', 'Processed at belfast-united kingdom'), ('2023-10-31', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-31', 'Shipment is in transit to destination'), ('2023-10-31', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-11-01', 'Processed at east midlands-united kingdom'), ('2023-11-01', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-11-01', 'Arrived at dhl sort facility  vitoria-spain'), ('2023-11-01', 'Processed at vitoria-spain'), ('2023-11-01', 'Shipment is on hold'), ('2023-11-02', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-11-02', 'Arrived at dhl sort facility  valencia-spain'), ('2023-11-02', 'Shipment has departed from a dhl facility valencia-spain'), ('2023-11-02', 'Processed at valencia-spain'), ('2023-11-02', 'Arrived at dhl delivery facility  valencia-spain'), ('2023-11-02', 'Shipment is out with courier for delivery'), ('2023-11-02', 'Delivered')]",Shipped On Time,2023-11-02,On Time
96,34218040,3343891854,2023-10-30,2023-10-31,DHL,"[('2023-10-31', 'Shipment picked up'), ('2023-10-31', 'Processed at belfast-united kingdom'), ('2023-10-31', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-31', 'Shipment is in transit to destination'), ('2023-10-31', 'Arrived at dhl sort facility  east midlands-united kingdom'), ('2023-11-01', 'Processed at east midlands-united kingdom'), ('2023-11-01', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-11-01', 'Arrived at dhl sort facility  vitoria-spain'), ('2023-11-01', 'Processed at vitoria-spain'), ('2023-11-01', 'Shipment has departed from a dhl facility vitoria-spain'), ('2023-11-01', 'Arrived at dhl sort facility  sevilla-spain'), ('2023-11-02', 'Shipment is out with courier for delivery'), ('2023-11-02', 'Further consignee information needed'), ('2023-11-06', 'Shipment is out with courier for delivery'), ('2023-11-06', 'Awaiting collection by the consignee'), ('2023-11-07', 'Awaiting collection by the consignee'), ('2023-11-07', 'Delivered')]",Shipped On Time,2023-11-02,On Time
97,34238158,1239808172,2023-10-31,2023-10-31,DHL,"[('2023-11-01', 'Shipment picked up'), ('2023-11-01', 'Processed at belfast-united kingdom'), ('2023-11-01', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-11-01', 'Shipment is in transit to destination'), ('2023-11-01', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-11-01', 'Shipment is in transit to destination'), ('2023-11-02', 'Arrived at dhl sort facility  brussels-belgium'), ('2023-11-02', 'Shipment has departed from a dhl facility brussels-belgium'), ('2023-11-02', 'Processed at brussels-belgium'), ('2023-11-02', 'Shipment is out with courier for delivery'), ('2023-11-02', 'Delivered')]",Shipped On Time,2023-11-03,On Time
98,34278508,1738213945,2023-11-01,2023-11-02,DHL,"[('2023-11-02', 'Shipment picked up'), ('2023-11-02', 'Processed at belfast-united kingdom'), ('2023-11-02', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-11-02', 'Shipment is in transit to destination'), ('2023-11-02', 'Shipment is in transit to destination'), ('2023-11-02', 'Shipment has departed from a dhl facility east midlands-united kingdom'), ('2023-11-03', 'Arrived at dhl sort facility  brussels-belgium'), ('2023-11-03', 'Processed at brussels-belgium'), ('2023-11-03', 'Shipment has departed from a dhl facility brussels-belgium'), ('2023-11-03', 'Arrived at dhl delivery facility  brussels-belgium'), ('2023-11-03', 'Shipment is out with courier for delivery'), ('2023-11-03', 'Delivered')]",Shipped On Time,2023-11-06,On Time
99,34288137,,2023-11-01,,,,Cancelled,,
100,33812429,9674729816,2023-10-17,2023-10-17,DHL,"[('2023-10-17', 'Shipment picked up'), ('2023-10-17', 'Processed at belfast-united kingdom'), ('2023-10-17', 'Shipment has departed from a dhl facility belfast-united kingdom'), ('2023-10-17', 'Processed at dublin-ireland, republic of'), ('2023-10-17', 'Shipment has departed from a dhl facility dublin-ireland, republic of'), ('2023-10-18', 'Arrived at dhl sort facility  leipzig-germany'), ('2023-10-18', 'Processed at leipzig-germany'), ('2023-10-18', 'Shipment has departed from a dhl facility leipzig-germany'), ('2023-10-18', 'Arrived at dhl sort facility  nantes-france'), ('2023-10-18', 'Shipment is out with courier for delivery'), ('2023-10-18', 'Delivered')]",Shipped On Time,2023-10-19,On Time
